,link,timestamp,title,text,classification
107,https://www.boatos.org/politica/prefeitura-de-sao-bernardo-do-campo-sp-fechar-comercio-apos-eleicoes-16-11.html,2020-11-13 15:48:07-03:00,Prefeitura de São Bernardo do Campo (SP) vai fechar comércio após eleições (16/11) ," PREFEITURA DE SÃO BERNARDO DO CAMPO FECHA COMÉRCIO A PARTIR DO DIA 16/11… DEPOIS DAS VOTAÇÕES É CLARO  DOMINGO A PARTIR DA MEIA NOITE DECRETO SÃO BERNARDO DO CAMPO SP. COMÉRCIO VAI FECHAR TUDO. Olha aí o que vai acontecer após as eleições , a doença esta mais forte do pensamos , os políticos só querem o seu voto Para àqueles que acham que “eles” desistiram, olha aí o aviso…para votar, o vírus não pega, mas no dia seguinte fecha o comércio …isso é muita sacanagem!!!!! Para àqueles que acham que “eles” desistiram, olha aí o aviso…para votar, o vírus não pega, mas no dia seguinte fecha o comércio …isso é muita sacanagem!!!!! Não sei precisar a data deste vídeo! Esse é o prefeito de São Bernardo do Campo, decretando fechamento do comércio, todos lembram destes episódios não é mesmo? Pois preparem-se, isso provavelmente ocorrerá novamente após as eleições!",1
108,https://www.boatos.org/mundo/jovens-sem-mascara-cospem-passageiros-metro-paris.html,2020-11-13 12:36:54-03:00,Jovens sem máscara cospem em passageiros no metrô de Paris , “Metropolitano de Paris. “Jovens” Estavam sem máscara a cuspir nas pessoas,1
109,https://www.boatos.org/mundo/jovens-sem-mascara-cospem-passageiros-metro-paris.html,2020-11-13 12:36:54-03:00,Jovens sem máscara cospem em passageiros no metrô de Paris , “Em Paris jovens entraram no metro sem máscaras e começaram a cuspir na cara dos outros passageiros. A polícia foi avisada e foi lá falar pacificamente com eles. Creio que os convenceram…,1
110,https://www.boatos.org/mundo/jovens-sem-mascara-cospem-passageiros-metro-paris.html,2020-11-13 12:36:54-03:00,Jovens sem máscara cospem em passageiros no metrô de Paris ,,1
111,https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12 12:58:40-03:00,Polícia espanca jovens por não usar máscaras no metrô de Paris ," “Olhem isto Meu Deus o que os policiais lá em Paris estão fazendo com a população que estão no metrô ,,sem o uso da máscara ,,isto e muito desumano ,,ir espancando as pessoas desta forma sem nem um diálogo falta de humanidade",1
112,https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12 12:58:40-03:00,Polícia espanca jovens por não usar máscaras no metrô de Paris , “Ontem teve uma pancadaria no metro de Paris. Os soldados portando cassetetes entraram nos vagões baixando o pau em quemm estava sem máscara e expulsando dos vagões,1
113,https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12 12:58:40-03:00,Polícia espanca jovens por não usar máscaras no metrô de Paris ," “Aí Brasil …vamos colocar ordem na casa …assim: o “Aconteceu em Paris. Jovens entraram no metro sem máscaras e começaram a cuspir na cara dos outros que iam no metro. A polícia foi avisada e foi lá dialogar, pacificamente, com eles, os cuspidores. Como se trata de uma Polícia de primeiro mundo, da velha e civilizada Europa, protetora dos direitos humanos, que nunca usa a violência para controlar distúrbios, rapidamente convenceu os cuspidores a interromper a inocente brincadeira. O comandante da operação repreendeu os meninos, dizendo: – Que coisa feia, meninos, cuspir na cara dos outros em época de pandemia…. Creio que os cuspidores foram convencidos",1
114,https://www.boatos.org/mundo/policia-espanca-jovens-nao-usavam-mascaras-metro-paris.html,2020-11-12 12:58:40-03:00,Polícia espanca jovens por não usar máscaras no metrô de Paris ,,1
115,https://www.boatos.org/saude/coronavirus-existia-desde-2014-china-vacinou-populacao-2018-2019.html,2020-11-10 12:57:38-03:00,Coronavírus já existia desde 2014 e China já vacinou população em 2018 e 2019 ," “A GUERRA É BIOLOGICA. Esse vírus estáva a disposição da China desde 2014, a vacina está pronta desde 2018, a população chinesa foi vacinada em 18 e 19 com a vacina para o covid 19 sem saber, foi no pacote de vacinas triviais obrigatorias lá. Agora eles estão fazendo de conta que estão desenvolvendo a vacina para não se incriminarem, o Dória quando anuncia a vacina já sabe disso. Eles peecisam de grande população para terem credibilidade no resultado. Vejam que na China eles deixaram só uma região sem tomar a vacina, primeiro para poderem exportar o vírus, segundo para criarem uma cortina de fumaça e se colocarem também como vítimas, na verdade tudo isso nada tem a ver com controle genético, é só comercial, parar o mundo todo emquanto eles trabalham a todo vapor. Quebrar as maiores economias do planeta para se instalarem a custo baixíssimo em 4 continentes, compram áreas, empresas, safras, infraestrutura e até partidos políticos em vários países, enfase maior na África e América do Sul, realmente um plano audacioso e um golpe de mestre. A segunda onda tem a ver com uma nova cepa do vírus que é produzido pelo próprio sistema de defesa do organismo, ou seja, em contato com um determinado tipo de anti corpos, o virus se transmuta para enganar o sistema de defesa, prova é que as medicações para combater a segunda onda, não são as mesmas que deram mais resultado na primeira. Não se iludam, a guerra é biológica e comercial, a sobretaxas anericanas contra produtos chineses foram o gatilho que disseminou o vírus. Essa tática de guerra está presente nas grandes potências desde a guerra fria da decada de 50 e 60, a única diferença é que o China teve a coragem e a audácia de usar.",1
116,https://www.boatos.org/mundo/china-nao-teve-tem-tera-vacina-todo-mundo-curou.html,2020-11-05 13:06:48-03:00,"China não teve, não tem, não terá vacina e todo mundo se curou lá ", “Longe de qualquer discussão política eu moro na China a quase 2 anos… Aqui não teve não tem e não haverá vacina… Tudo voltou ao normal muito rápido com uma recuperação rápida de quem supostamente foi contaminado pouco mais de 4000 mortes e não há sinal de nenhuma vacina… Porque para o Brasil tem? Muito difícil de entender… Somente orientei a família e amigos para não tomar vacina alguma ( não devido a ser chinesa) mas sim a não tem comprovação alguma e tb por não ter sido testada aqui na própria China…,1
117,https://www.boatos.org/mundo/china-nao-teve-tem-tera-vacina-todo-mundo-curou.html,2020-11-05 13:06:48-03:00,"China não teve, não tem, não terá vacina e todo mundo se curou lá ",,1
118,https://www.boatos.org/mundo/48-pessoas-morreram-apos-tomar-vacina-chinesa-contra-covid-19.html,2020-11-05 12:29:16-03:00,48 pessoas morreram após tomar vacina chinesa contra Covid-19 ," VACINA CHINESA MATOU 48 PESSOAS EM SINGAPURA, MAS ISSO A MÍDIA BANDIDA NÃO VAI PUBLICAR!  Vamos lá!! Singapura teve 100 voluntários pra vacina chinesa, resultado foi o seguinte. 48 óbitos 32 ficaram com sequelas Singapura acaba de cancelar os testes com a vachina!! Mas aqui o presidente da ANVISA, está sofrendo pressão para acelerar a aprovação dessa vacina, pressão vinda do representante do partido comunista chinês no Brasil , governador de São Paulo aonde o mesmo tem dois escritórios na China pra realizar negociações com o partido comunista chinês! E vcs vão realmente querer ser cobaia???  ALERTA BRASIL!!!! NAO A VACINA CHINESA SOMAM 48 MORTES DE VOLUNTARIOS DA VACINA DA CHINA",1
119,https://www.boatos.org/mundo/muculmanos-protestam-sem-mascaras-contra-macron-franca.html,2020-11-04 12:38:34-03:00,Muçulmanos protestam sem máscaras contra Macron na França ," “Protesto islâmico contra Macron. Bem feito! A propósito, não há lockdown e uso obrigatório de máscaras aí nesse país? Vírus não contamina muçulmanos?",1
120,https://www.boatos.org/mundo/muculmanos-protestam-sem-mascaras-contra-macron-franca.html,2020-11-04 12:38:34-03:00,Muçulmanos protestam sem máscaras contra Macron na França ," “Vc pensa que na França os muçulmanos estão indo as ruas em protesto ao que fez seu membro ? Hahahahaha então vc é de fato ingênuo . Naooo, ali tá todo mundo “fechado” no terrorismo . A passeata é pra que mesmo ? Contra o Macron . Aliás contra os ínfieis dos quais meus caros , a menos que vc se inclua no grupo , você também é um infiel",1
121,https://www.boatos.org/mundo/muculmanos-protestam-sem-mascaras-contra-macron-franca.html,2020-11-04 12:38:34-03:00,Muçulmanos protestam sem máscaras contra Macron na França ,,1
122,https://www.boatos.org/saude/texto-esclarecimento-populacao-nao-enganada-lista-verdades-covid-19.html,2020-11-03 13:53:34-03:00,"Texto ""Esclarecimento para que população não seja enganada"" lista verdades sobre a Covid-19 "," “ESCLARECIMENTO PARA QUE A POPULAÇÃO NÃO SEJA MAIS ENGANADA: 1. O VÍRUS EXISTE? Sim, como muitos outros vírus. 2. TEM CURA? Sim, se você usa os medicamentos adequados e não deixa sua saúde nas mãos de sistemas de saúde corruptos e mercantis. 3. EXISTEM BONS MÉDICOS? Sim e muitos, uns estão agindo de forma discreta dando tratamentos adequados, outros têm sido mais corajosos e há muitos vídeos nas redes que falam desses tratamentos, e muitos já foram ameaçados, desclassificados ou silenciados. 4. OS CIENTISTAS ESTÃO INVESTIGANDO? Sim e existe um sindicato mundial convocado e convocando mais médicos e cientistas chamados Médicos e Cientistas pela Verdade, para expor a falsidade do tratamento que têm dado à questão do bug. 5. É UMA PANDEMIA? Não. A OMS mudou o termo que se referia à pandemia, antes que o bug fosse lançado para poder acabar com a pandemia. 6. É CONTAGIOSO? Sim, como toda gripe. 7. SE EU PEGAR O VÍRUS, SIGNIFICA QUE EU VOU MORRER? Não. Se tiver sintomas, basta tomar o remédio adequado desde o primeiro dia.Tratamento precoce com Hidroxicloroquina + Ivermectina + Azitromicina + Suplementos para fortalecer o sistema imunológico (Vitamina D +Vitamina C + Zinco) tem demonstrado excelente eficácia. Exija de seu médico.  8) PODE SER PREVENIDO? Sim, estando limpo como sempre deveria estar, e mantendo um sistema imunológico elevado. E você também tem: Ozonoterapia, Dióxido de Cloro com o protocolo preventivo. Tomar sol te proporciona Vitamina D que é uma aliada no fortalecimento do sistema imunológico. 9. A CONTAGEM DE CONTAGIADOS E MORTOS PELO VÍRUS SÃO CERTAS? Não. Nos EUA foi descoberto que qualquer dado, seria na verdade 10% daquele número, porque as causas de mortes foram outras doenças, e os testes não são confiáveis, eles dão falsos positivos. 10. ASSINTOMATICOS SÃO CASOS REAIS DE POSITIVOS? O ser humano possui muitos microrganismos e vírus no corpo e isso não significa que você seja uma pessoa doente ou infectado, ou que tenha o vírus, porém, os vírus que são supostamente “tão agressivos” apresentam alguns sintomas nos pacientes porque o corpo libera alarmes de um intruso (febre, dor de cabeça, vômito, etc.) e de acordo com a teoria de Koch a resposta é NÃO. 11. O VÍRUS FOI CRIADO? Sim, em um laboratório. 12. PARA QUE PROPÓSITO? Para ser a desculpa para restringir as liberdades, mudar o sistema econômico atual para um mais opressor / escravizador, assustador, obediência de rebanho cego. 9) MUITOS PAÍSES FAZEM PARTE DESSE PLANO MALICIOSO? Sim.  14. SAIREMOS DISTO? Sim. E todos aqueles que contribuíram para as mortes e o plano cairão, e pagarão pelo que fizeram. 15. DEVO TER MEDO? Não. O medo diminui seu sistema imunológico e o torna mentalmente controlável. 16. A MÍDIA FAZ PARTE DO PLANO? Sim. Os donos da mídia são cumplices. Isso se chama controle da mente. 17. O QUE DEVO FAZER? Você se protege, e se adoecer já sabe como se curar em casa, ou com seu médico de confiança que não se comprometa com o protocolo de abandono. 18. DEVO SER VACINADO? Não. Você não precisa. Mais cedo ou mais tarde, todos nós teremos contato com o vírus (93% são assintomáticos). A imunidade acontecerá naturalmente, a chamada imunidade de rebanho. É o seu corpo, e é seu direito decidir sobre ele, e sobre sua saúde física e mental. Você confiaria em uma vacina, depois que um vírus foi criado para exterminar a humanidade? 19. ISSO É UMA GUERRA? Sim! E seremos vitoriosos!! Precisamos ficar juntos e acordar outras pessoas, dando muitas informações. (Autor desconhecido)",1
123,https://www.boatos.org/saude/texto-esclarecimento-populacao-nao-enganada-lista-verdades-covid-19.html,2020-11-03 13:53:34-03:00,"Texto ""Esclarecimento para que população não seja enganada"" lista verdades sobre a Covid-19 ",,1
124,https://www.boatos.org/saude/governador-paulo-camara-lockdown-pernambuco.html,2020-11-03 12:28:46-03:00,Governador Paulo Câmara anunciou lockdown em Pernambuco , Após aglomeração comícios e carreatas o governador Paulo câmara afirma ter novos casos em Pernambuco da Covid 19  Novas medidas do Gov. Paulo Câmara para conter o avanço do novo Corona Vírus.,1
125,https://www.boatos.org/saude/virus-covid-19-morre-vibracao-acima-de-255-hz.html,2020-11-02 15:17:01-03:00,"Vírus da Covid-19 tem vibração de 5,5 hz e morre acima de 25,5 hz "," INTERESSANTE: Muitos acreditam que o vírus da Covid-19 tem uma vibração de 5.5 hz e morre acima de 25.5 hz. Assim, para os seres humanos com vibração mais alta, o vírus é uma gripe simples. As razões para termos a vibração baixa podem ser: Cansaço Medo Tensão nervosa Raiva Ódio É por isso que temos de vibrar alto e não olhar constantemente para as notícias; para que não nos baixem a frequência energética. A frequência da Terra hoje é de 27,4 hz; mas há lugares que vibram muito baixo como: Hospitais Centros Assistenciais Bares Prisões Subterrâneos etc. É onde a vibração cai para 20 hz ou menos ainda. Para humanos com baixa vibração, o vírus torna-se perigoso: Já que a Dor vibra de 0,1 às 2 hz O medo a 0,2 hz. Irritação 0,9 a 6,8 hz Ruído 0,6 a 2,2 hz. Orgulho 0,8 hz Abandono 1,5hz. Superioridade 1,9 hz. Em vez disso, que tal exercitar o lado positivo da vida? Pois, a generosidade vibra a 95 hz Agradecimentos verdadeiros, a 150 hz Compaixão a 150 hz ou mais. Amor ao próximo e a todos os seres vivosa 150 hz e mais. Amor incondicional e universal a partir dos a 205 hz. O que nos ajuda a Vibrar Alto? Amar Sorrir Abençoar Brincar Pintar Cantar Bailar Curtir Meditar, Yoga, Taichi, Caminhar ao Sol Faça exercícios! Aproveite a natureza! Alimente-se com o que a Terra nos dá: sementes-grãos-cereais-legumes-frutas e legumes. A vibração da oração vai das 120 às 350 hz VIBREMOS ALTO!!! * A fonte original desta informação vem do livro Poder vs Força. Baseado na tese de doutoramento de David R Hawkins.",1
126,https://www.boatos.org/saude/vacina-china-oxford-dna-recombinante-porcos.html,2020-11-02 12:09:10-03:00,Vacina da China e de Oxford são feita com DNA recombinante e não deram certo em porcos ," […] vacina da China, vacina de Oxford e vacina da Pfizer americana patrocinada pelo Bill Gates são vacinas genéticas. Nós estamos acostumados com vacina com vírus vivo atenuado ou vírus morto, que são as vacinas seguras. Essa genética é com DNA recombinante, procure no Google: vacina com DNA recombinante ou com RNA mensageiro. São vacinas genéticas com modificação do DNA do vírus eles recombinam em células de chimpanzé para amenizar o vírus e depois eles recombinam com um plasmídeo que são seres unicelulares. Isso é muito estranho. Nós nunca tivemos. Já foi testado em animais não deu certo em porcos.  Por que que é perigoso? Porque pode desenvolver doenças autoimunes irreversível em pouco tempo. Os dois casos de Oxford de mielite aguda é um desses exemplos, de atacar a bainha de mielina dos nervos da coluna. Não façam isso. Uma outra desconfiança nossa que é o nosso maior medo é você modificar o padrão genético das nossas células e produzir câncer é a médio e longo prazo. Então pelo que eu tenho lido tem estudado e conversado com outros colegas ninguém quer tomar essas vacinas malucas mal testadas.  Então esperem até que aconteça uma vacina de vírus vivo atenuado. A Merck é o laboratório que melhor produz vacinas no mundo e o presidente da Merck já veio a público e falou que vacina segura só em 4 anos. Então a solução é máscara mais um ano com certeza porque a pandemia em geral dura dois anos até o final do ano que vem. Então, é isso aí! […]",1
127,https://www.boatos.org/saude/alemanha-nao-obedeceu-oms-descobriu-bacteria-coronavirus.html,2020-10-31 16:23:00-03:00,Alemanha não obedeceu OMS e descobriu bactéria do coronavírus ," URGENTE‼️ ‼️ ️ ÚLTIMA HORA INTERNACIONALAlemanha O vírus final foi finalmente encontrado na Alemanha Os médicos alemães não obedeceram à Lei Mundial de Saúde da OMS, que manda não fazer autópsias de mortes por coronavírus e determinou que NÃO se trata de um VÍRUS, mas de um BACTER que causa a morte. Isso leva à formação de coágulos sanguíneos e à morte do paciente. A Alemanha derrota o chamado Covid-19, que nada mais é do que “coagulação intravascular difusa” (trombose). “E a forma de lidar com isso, ou seja, com o seu tratamento, são” antibióticos, antiinflamatórios e anticoagulantes. “Em primeiro lugar – ASPIRINA. Essa notícia sensacional para o mundo todo foi preparada por médicos alemães por meio da autópsia dos cadáveres produzida por Covid-19. “Além disso, de acordo com patologistas alemães, nunca foram necessárias ventilação mecânica e unidades de terapia intensiva. CSecha na Alemanha começou a mudar o protocolo, OMS identificou e removeu a pandemia alemã CHAMADA ALEMÃO . O medicamento já era conhecido, mas a OMS não informou aos chineses Para a OMS é apenas NEGÓCIO. Fonte: ALEMANHA, Ministério da Saúde. COMPARTILHE QUE O MUNDO INTEIRO SABE QUE NÓS MATAMOS E MATOS IDOSOS !!! @ evelacurardelcovid19 Ansiedade Passe adiante para sua família, todos os vizinhos, conhecidos, amigos, colegas, colegas … etc … e seu ambiente em geral … Covid-19 … não é um vírus, como fomos levados a acreditar. É uma bactéria … amplificada pela radiação eletromagnética 5G que causa inflamação e hipóxia. Agora você precisará fazer o seguinte: Tome aspirina 100 mg e apronax ou paracetamol … Porque? … porque Covid-19 demonstrou engrossar o sangue, estimulando uma pessoa a desenvolver trombose. Porque o sangue não está saturado de oxigênio. O sangue fica espesso, o fluxo no coração e nos pulmões diminui, a pessoa não consegue respirar e morre rapidamente. Na Alemanha, eles violaram o protocolo de recomendação da OMS e realizaram uma autópsia em um cadáver de Covid-19 … eles abriram o corpo, braços, pernas e outras partes do corpo e perceberam que havia. era sangue dilatado e coagulado nas veias, todas as veias e artérias estavam cheias de sangue. coágulos interferindo com o fluxo sanguíneo normal, levando oxigênio para todos os órgãos, principalmente o cérebro, coração e pulmões, e o paciente eventualmente morre, Já sabendo desse diagnóstico, o Ministério da Saúde alemão mudou imediatamente os protocolos de tratamento para Covid-19 … e passou a prescrever 100 mg de aspirina e apronax para seus pacientes infectados … o resultado: os pacientes começaram a recuperar e melhorias apareceram. O Ministério da Saúde liberou e mandou de volta mais de 14.000 pacientes em um dia. URGENTE: Compartilhe essas informações e torne-as públicas imediatamente. Em nosso país, a OMS mentiu sobre essa pandemia. Todos os dias, nosso presidente diz que são dados e estatísticas. Se ele não fornecer essa informação para salvar os cidadãos, as elites o ameaçam! .. Sabemos que todos os governos do mundo são obrigados a aderir às recomendações da OMS, mas a Alemanha violou a regra … agora OMS. … haverá processos judiciais em todo o mundo – por encobrir tantas mortes e o colapso das economias de muitos países … e todos vão entender porque foi emitida a ordem para enterrar os corpos imediatamente sem uma autópsia … e marcá-los como extremamente contaminantes. .. Está em nosso poder levar a verdade e esperar salvar muitas vidas … PROGRAMA URGENTEMENTE! EM TODAS AS REDES !!!! * Aqui está porque o gel antibacteriano e o dióxido de cloro funcionam … Toda a PSYCHOSIS PANDEMIC foi necessária porque o governo mundial nas sombras quer vacinar e instalar um chip para matar as massas, para controlar a população e reduzir a população mundial.‼️ ️",1
128,https://www.boatos.org/saude/ken-frazier-merck-pressa-vacinar-liberar-carnaval-brasileiro.html,2020-10-30 13:40:55-03:00,"Ken Frazier, da Merck, diz que ""pressa para vacinar"" é por causa do carnaval no Brasil "," “Prometer vacina para Covid em 2020 é grave desserviço ao público, avalia Presidente da Merck… “A pressa para vacinar é meramente financeira, para poder liberar o CARNAVAL, mentindo criminosamente para o povo brasileiro.” Kenneth Carleton Frazier, Presidente e CEO da principal produtora de vacinas do mundo, a gigante farmacêutica Merck",1
129,https://www.boatos.org/saude/ken-frazier-merck-pressa-vacinar-liberar-carnaval-brasileiro.html,2020-10-30 13:40:55-03:00,"Ken Frazier, da Merck, diz que ""pressa para vacinar"" é por causa do carnaval no Brasil ",,1
130,https://www.boatos.org/saude/data-fabricacao-vacina-chinesa-abril-2020-revela-plano-china.html,2020-10-29 12:24:21-03:00,Data de fabricação da vacina chinesa (abril) revela plano da China ," Vacina chinesa foi produzida em abril/2020( site do butantan, confirmado, nao e fake). Foi planejado? Quer que desenhe? Espalhe. A china quebrou intencionalmente o Mundo. Alguns de nós ja sabiam…  Como as autoridades podem discutir se vão ou não obrigar a população a tomar uma vacina e até mesmo as sanções contra quem não quiser tomar, se a vachina nem pronta está? Ah! Só que a vachina já está pronta sim, empacotada em embalagens com tudo escrito em português e com data de fabricação em abril de 2020. O papo de que está passando por testes, é tudo um grande engodo. Essa m… está pronta há muito tempo, até antes do viruschines chegar ao Brasil. A esquerda pode não dormir em serviço, mas nós também não estamos dormindo. Vamos fazer essa m… ir toda para o lixo. Segundo matéria do Poder 360, o MPF questionou o Ministério da Saúde por compra cancelada da Vacina chinesa. Agora, se liga a data de fabricação da vacina na foto ilustrativa da matéria. Foi fabricada e devidamente envasada com embalagem em português, no início de abril… ABRIL… QUE P… É ESSA??? Lembrando que o acordo com o laboratório chinês, segundo o próprio Doria, foi assinado em agosto de 2019! Sim abiguinho, é tudo teoria da conspiração!",1
131,https://www.boatos.org/saude/estudo-aponta-nitazoxanida-cura-covid-19.html,2020-10-28 18:50:39-03:00,Estudo aponta que a nitazoxanida é a cura para a Covid-19 ,,1
132,https://www.boatos.org/saude/cidades-brasil-parar-depois-eleicoes-municipais.html,2020-10-28 12:29:10-03:00,"Cidades vão parar por 3 meses em 16/11, um dia após as eleições "," Próximo lockdown devido a Covid 19 no Brasil, previsto para o dia 16 de novembro.  A partir do Dia 16 de novembro. Lockdown novamente??? Acorda povo a manipulação tá na cara. Querem atrapalhar o progresso.  Vem ai a segunda onda do Covid-19 a partir de 16 de novembro para municípios que não tiver 2 turno e a partir 30 de novembro para onde tiver 2 turno. “Amigos, bom dia! Eu tenho uma notícia não muito boa para dar para os colegas. Eu atendo a coordenadora-geral da epidemiologia do estado do Ceará. O governo já tem um plano de paralisação por três meses, “tá”, depois das eleições. Os amigos se preparem financeiramente, se preparem psicologicamente. Tudo vai parar novamente. Dia 16 de novembro vai ocorrer um lockdown em Fortaleza novamente. Europa já está fechando. Estados Unidos já “está” fechando também. Eu ia para os Estados Unidos e meu amigo me pediu para que eu não fosse, porque existe um plano que o governo já está fechando as fronteiras. Então, eu só queria avisar para os colegas se “preparar”, porque, da primeira vez, nós fomos pegos com as calças nas mãos. E essa informação é quente. Veio da coordenadora-geral da epidemiologia do estado do Ceará. Quem puder já começar a fazer uma reserva financeira, seu negócio ir programando. Eu “tô” avisando para que depois os amigos não passem pelo que passaram na primeira onda, “tá”?. Ceará já está com a capacidade quase à 100% de ocupação de leitos por conta da Covid e “tá” para colapsar o sistema novamente, tá?”",1
133,https://www.boatos.org/tecnologia/video-india-is-doing-it-hackeia-telefone.html,2020-10-27 19:11:32-03:00,Vídeo India is doing it hackeia o seu telefone em 10 segundos ," Vai começar a circular um vídeo no WhatsApp que mostra como a curva de Covid19 está se achatando na Índia. O arquivo se chama “India is doing it”, não abra nem veja, ele hackea seu telefone em 10 segundos e não pode ser interrompido de forma alguma. Passe as informações para sua família e amigos. Agora eles também falaram no noticiário da TV",1
134,https://www.boatos.org/saude/medico-denuncia-brasileiros-serao-cobaias-vacina-chinesa.html,2020-10-25 15:05:34-03:00,Médico denuncia que brasileiros serão cobaias da vacina chinesa ," URGENTE! MÉDICO RESOLVE ABRIR O JOGO E EXPÕE TODA VERDADE SOBRE VACHlNA CHlNESA É DE ARREPIAR  Médico Infectologista faz Grave Denúncia sobre a Vacina chinesa Médico Infectologista da Cidade de Cabo Frio no RJ faz grave denúncia acerca da vacina chinesa, segundo ele essa vacina foi aplicada em animais e não está comprovada a sua eficácia, pois nem o país de origem ainda usaram..",1
135,https://www.boatos.org/politica/bolsonaro-descobre-plano-bilionario-joao-doria-china-brasil-fica-chocado.html,2020-10-23 16:21:03-03:00,Bolsonaro descobre plano bilionário de João Doria e China ," BOLSONARO DESCOBRE PLANO BILIONÁRIO DE JOÃO DÓRIA E CHINA – BRASIL FICA CH0CAD0… Presidente Jair Bolsonaro foi a Campinas SP e deu entrevista durante sua visita, contando o sabe sobre os planos de João Doria evolvendo a China… Se você apoia este governo Compartilha este vídeo em seu Whatsapp agora…",1
136,https://www.boatos.org/saude/efeitos-colaterais-mostram-tomar-vacina-chinesa-pior-pegar-covid-19.html,2020-10-23 15:14:55-03:00,Efeito colateral mostra que vacina chinesa é pior do que Covid-19 ," Corona-vac tem 5,35% de efeitos colaterais = 11,5 milhões de possíveis mortes, só no Brasil! Covid-19 mata menos que a vacina! Se liga, doido!!!!  A mortalidade pelo COVID19, no mundo, atingiu até agora —-0,3%— dos infectados; A vacina chinesa, fabricada pela Sinovac, que fez convênio com o Instituto Butantan, apresenta — 5,37%— de efeitos colaterais, segundo a própria indústria farmacêutica da China; Portanto, toma quem quiser. EU NÃO!!!",1
137,https://www.boatos.org/saude/voluntario-morreu-covid-vitima-vacina-oxford.html,2020-10-22 12:37:39-03:00,Voluntário que morreu de Covid-19 tomou a vacina de Oxford , “Voluntário vítima da vacina de Oxford para a cura do covid19. Era médico e ex-aluno da UFRJ. Que Deus te receba com um grande abraço,1
138,https://www.boatos.org/saude/voluntario-morreu-covid-vitima-vacina-oxford.html,2020-10-22 12:37:39-03:00,Voluntário que morreu de Covid-19 tomou a vacina de Oxford ," “Ele morreu para ajudar na cura do covid19. Sua morte não será esquecida. Mas sim honrada , pois ele deu sua vida pela nossa saúde",1
139,https://www.boatos.org/saude/voluntario-morreu-covid-vitima-vacina-oxford.html,2020-10-22 12:37:39-03:00,Voluntário que morreu de Covid-19 tomou a vacina de Oxford ,,1
