,link,datePublished,dateModified,title,text,linkImage,classification
24,https://www.saude.gov.br/component/content/article/1361-fake-news/46576-coronavirus-morre-a-26-c-e-fake-news,2020-03-23 13:25:28,2020-03-23 13:25:28,Coronavírus morre a 26o C ,"SAIDEADVERTE -.... Unicef ISTO É O Corona vírus é maior do que o normal; o diâmetro da célula é de 400 a 500 mícrons e, por esse motivo, qualquer máscara impede a sua entrada no organismo. FAKE O vrus não se propaga no ar. NEWS! O coronavírus, quando cai sobre uma superfície de metal, permanece vivo durante 12 horas. Lavar as mãos com água e sabão é suficiente para o destruir. O corona virus quando cai sobre num tecido, permanece vivo durante 9 horas, portanto, lavar a roupa ou colocá-la ao sol durante 2 horas, será suficiente para o eliminar. O vírus só vive nas mãos durante 10 minutos. Assim, usar um desinfetante em gel também o eliminará. Roqueeaso Atemperaturado compo humano e de pelo menos 36G assim beberaguna uma Temperaturarde 26a 27Cnao raz benefido algtimemtelacao. a prevencao oueliminação do coronavirus COVID 19.oma vezqueno corpothumano.oI VIUS toleratemperatura de pelo menos36°C O vírus exposto a uma temperatura de 26 a 27 C morre. A água que esteja exposta ao sol poderá ser consumida sem qualquer perigo. Evitar comer gelados ou pratos frios; os alimentos quentes são mais seguros, visto que o calor elimina o vírus. Gargarejar com água morna ou salgada mata os vírus que se alojem nas amigdalas e evita que passem para os pulmões. Estas medidas são suficientes para evitar a ocorrência e propagação do vírus em qualquer parte do mundo. UNICEF 14:24 STA MOTICIA ",https://www.saude.gov.br/images/jpg/2020/marco/23/fake2.jpg,1
25,https://www.saude.gov.br/component/content/article/1361-fake-news/46575-audio-do-professor-titular-de-cirurgia-toracica-da-usp-hc-incor-e-verdade,2020-03-23 13:23:26,2020-03-23 13:23:26,Áudio do professor titular de cirurgia torácica da USP/HC/Incor ,"Encaminhada Recebi esse audio do Fabio Jatene Prof titular de cirurgia toracica da USP/HC/Incor. A voz é dele mesmo. 17:17 A Encaminhada 6:29 17:18 O Brasilse antecipou no conmbate ao Coronavitus Entre as acoes do Ministerio da Saudeunto com estados e municipios estaoa ampliação do horano de funcionamento dos postos de saude, Contrataçãode Smilmédicos distibuição de testes derdiagnostico paratodo o Brasilre contratacao de letos do Ui. DA SAUDE AD ERIO. ESTA NOTÍCIA É VERDADEIRA, COMPAR ",https://www.saude.gov.br/images/jpg/2020/marco/23/fake1.jpg,0
26,https://www.saude.gov.br/component/content/article/1361-fake-news/46515-agua-ou-cha-quente-mata-o-coronavirus-e-fake-news,2020-03-09 19:41:58,2020-03-09 19:41:58,Água ou chá quente mata o coronavírus ,"A Encaminhada Amigos. Trata-se de um artigo escrito por um médico pesquisador que se transferiu de Shenzen para WUHAN para estudar mais profundamente o CORONA VIRUS. Ele traz informações interessantes, que tentarei sumarizar pra você. 1-o vírus é fraco e não resiste ao calor. Temperaturas de 26 ou 27° C já matam o dito cujo. 2 - uma das características do vírus é a tosse seca. Por 3 a 4 dias ele fica restrito à garganta. Assim, nesta fase fazer gargarejos já ajuda a minimizar o impacto. A 2a fase da doença dura 5 a 6 dias e nesta fase o vírus causa coriza e também infecta os pulmões causando pneumonia. A doença vencida este prazo se torna letal.a pessoa tem a sensação de estar respirando debaixo d'água. |3-0 vírus fica resistente nas mãos por 10'. Assim, lavar as mãos | frequentemente é muito importante é eficaz. Mas, deve-se evitar coçar os olhos ou nariz pois ele se propaga fácil. 4 -o virus é muito mais resistente em superficies metálicas onde pode se ISTO É FAKE NEWS! manter vivo por até 12 horas. Assim, evitar passar as mãos em corrimãos é importantíssimo. 5- Conselhos: Beber água quente ou chás quentes para matar o vírus. E se puder mande pra frente. ST Valeu? 14:32 OPorqueéfalso VASinformacoesisobre o coronavirus (GOVID 19estão enradas NATE omomentol nao hanenhumimedicanmento cha, substanda vitamina alimento especitico.oU vacinalgue pOSsa prevenira infeccao pelo coronavirus ADHERYE HNISTERIO ESTA MUTKEIAR ",https://www.saude.gov.br/images/jpg/2020/marco/09/fake6.jpg,1
27,https://www.saude.gov.br/component/content/article/1361-fake-news/46514-beber-agua-quente-mata-o-coronavirus-e-fake-news,2020-03-09 19:39:43,2020-03-09 19:39:43,Beber água quente mata o coronavírus ,"A Encaminhado Recebi essa informação sobre o Coronavírus pelo line de uma amiga japonesa essa noite e gostaria de repassar para vcs, espero que possa ajudar!!O ISTO É o informações importantes sobre o Coronavirus FAKE NEWS! | Eu recebi essa corrente de um amigo. i Uma pessoa que trabalha em uma instituição médica me forneceu informações de contramedidas para coronavírus. Vou compartilhar com quem cuida de público e privado. | Por favor, espalhe a informação. A autodefesa é fundamental. Este coronavírus foi considerado muito sensivel ao calor. i sua resisténcia ao calor, pode matar a temperaturas de 26 a 27 graus. Então, por favor, beba mais água quente. Beber água quente também é eficaz para todos os vírus. Coisas frias são estritamente proibidas. Desde o final de fevereiro até o final de março, existem muitas infecções por virus. QUPonque efalso Atemperaturado corpo humano e de pelomenosB6Gassim beberaguaa uma temperatura de 26 a 277Cnao traz benefiao algom em relaçãda prevencaotou eliminação do Cotoravirus (COVID 19zuma vezque no corpo humanoro virustolera temperaturade pelo menos 36 C Por favor, leve chá quente com você em garrafas térmicas quando sair. · Se vocé não puder sair com uma garrafa térmica com chá, procure beber água quente ou beba algo quente com mais frequência. ! Agora que as medidas nacionais estão atrasadas, cada individuo deve agir com ; responsabilidade e ter muito cuidado para não se espalhar mais! Suplemento É eficaz para chá contendo catequina e tomar um banho mais : quente que a temperatura corporal. A catequina tem efeito antiviral, e o banho quente aumenta a imunidade. Mas cuidado com os choques térmicos. ! Além disso, considere que o periodo de incubação é de 27 dias. Informações i de instituições privadas de pesquisa (Medical University) e no exterior (EUA). Uma instituição médica em Fukuoka (Universidade Médica) disse: ""Está se . espalhando por todo o Japão apenas porque não foi testado"". ""O número de pessoas aumentará acentuadamente à medida que os testes começarem agora"". Não seria estranho se pessoas ao seu redor ja estiverem com o virus. Por favor, repassem ao maior número de pessoas essa informação importante. Tenham cuidado, pessoal. Alem disso ate omomentonao ha eenhum medicamento substandia. Vitamina alimento especiticoou vagina igue possa prevenmainfeccão pelo CoronavirusCOVID 19 DE ABHERTE RAMSTERIO ESTA NOTICIA ",https://www.saude.gov.br/images/jpg/2020/marco/09/fake5.jpg,1
28,https://www.saude.gov.br/component/content/article/1361-fake-news/46513-ministerio-da-saude-recomenda-quarentena-aos-viajantes-assintomaticos-para-coronavirus-e-fake-news,2020-03-09 19:37:43,2020-03-09 19:37:43,Ministério da Saúde recomenda quarentena aos viajantes assintomáticos para coronavírus ,"Encaminhada 1° caso de coronavirus no Brasil. Um homem de 61 anos que voltou dia 21/2 de Milão/Itália. A Anvisa vai contatar todos passageiros que vieram no mesmo vôo que ele. Viajar para exterior ficou complicado. Se vc fica num Hotel ou vem num vôo que tem alguém infectado vc tem que ficar de quarentena. Meus Jesus olhai por nós. 12:46 ISTO É Ate omomento,Mnisterio da Saudenão estai recomendando guarentena, devajantesiassintomaticos FAKE NEWS! TA METICIAE BATHISTERIO EDA SAUDE ADYERTE ",https://www.saude.gov.br/images/jpg/2020/marco/09/fake4.jpg,1
29,https://www.saude.gov.br/component/content/article/1361-fake-news/46512-codigo-genetico-do-coronavirus-e-diferente-nos-2-brasileiros-infectados-e-verdade,2020-03-09 19:36:06,2020-03-09 19:36:06,Código genético do coronavírus é diferente nos 2 brasileiros infectados ,"G G1 agora VÍRUS EM MUTAÇÃO Código genético do coronavírus é diferente nos 2 brasileiros infectados OBrasiksequenciou o genoma do coronavrus (COVD19yde: dois casos A ocorrendia de! mutações em vitus jáéi esperada não significay necessariamente que essas KIOdificagões iraogerar. mudanças norcemportamente deviusi ESTA NOTÍCIA É VERDADE!RA, COMPA ADVER ",https://www.saude.gov.br/images/jpg/2020/marco/09/fake3.jpg,0
30,https://www.saude.gov.br/component/content/article/1361-fake-news/46511-coronavirus-fica-vivo-por-9-dias-e-fake-news,2020-03-09 19:33:07,2020-03-09 19:33:07,Coronavírus fica vivo por 9 dias ,Encaminhada Publicação da Nature. Saiu on line. A conclusão é que o corona vírus fica vivo por 9 dias em superfícies inertes. Mas o álcool entre 62 e 70% diminui o tempo para 1 minuto. Conelusion ISTO É Human coronaviruses can remain infectious on inanimate FAKE surfaces for up to 9 days. Surface disinfection with 0.1% sodium hypochlorite or 62e71% ethanol significantly reduces corona- virus infectivity on surfaces within 1 min exposure time. We expect a similar effect against the SARS-COV-2. NEWS! 15:36 ESses estudos pao foramtfeitos dom o Coronoavrus (COVD19massim com.outroS Coronavirus conno OMERS SARSeos.coronavirus endemicos (HCo. RERESTERIO E ,https://www.saude.gov.br/images/jpg/2020/marco/09/fake2.jpg,1
31,https://www.saude.gov.br/component/content/article/1361-fake-news/46510-oleo-consagrado-para-curar-coronavirus-e-fake-news,2020-03-09 19:31:35,2020-03-09 19:31:35,Óleo consagrado para curar coronavírus ,"Ele enviou a sua palavrag curou, e os livrou da mer -Salmos 107.20 O PODER DE DEUS CONTRAO ISTO É CORONAMIBES FAKE NEWS! ESTA RESTICIAS FALSS 01 MAR 19H 0000 lapsilvioribeiro Av. das Indgstribs, 1an, balro So Jolo - Porte Alegro Poquelealso Ate o momento não existe umn tratamento especifico para o. Coronavirus (COVID 19) existem apenas tratamentos experimentais em avaliacão,Adura dos.infectados se da pela propriarespostainmune do organismo, sendo que pessoas.difejentes vao terumacapacidade de resposta diferente aorvirus UDEADVERTE ",https://www.saude.gov.br/images/jpg/2020/marco/09/fake1.jpg,1
32,https://www.saude.gov.br/component/content/article/1361-fake-news/46479-receita-de-coco-que-cura-coronavirus-e-fake-news,2020-03-03 17:23:02,2020-03-03 17:23:02,Receita de coco que cura coronavírus ,"ISTO É FAKE NEWS! :OTCAERLSR- 玩 Por que é falso? Até o momanDO, não hà nenhum medicamenio, Suubstäncia, vitamina, alimente especifico ou vacina que possa pravenir a tnterção pelo cOr Emanvirus (COVI2-T 9). ",https://www.saude.gov.br/images/jpg/2020/marco/03/fake7.jpg,1
33,https://www.saude.gov.br/component/content/article/1361-fake-news/46478-caso-de-coronavirus-confirmado-no-ceara-e-fake-news,2020-03-03 17:15:44,2020-03-03 17:15:44,Caso de coronavírus confirmado no Ceará ,"28/02/2020 ASDE ADNERTE Às 08:30 Confirmado primeiro caso de Corona Vírus no estado do Ceará, na cidade de Itapipoca. ISTO É Paciente veio da cidade de Jericoacoara e após sentir os sintom de itapipoca para consulta. Após prévio diagnóstico foi detectad de Corona Vírus, na mesma hora o paciente foi encaminhado para nospital para realizar novos exames, no qual foi confirmado novamente a presença do vírus, o paciente foi isolado após a detecção e será encaminhado à um hospital particular em Fortaleza. FAKE NEWS! Paciente teve contado com mais de 70 pessoas nas cidades de Jeri, Itapipoca, 15:50 Marco e Tururu. Por que é falso? SO existem (COVID-19) conimados no Brasi, em Sãe Paulo. dots casos do corenavirus ",https://www.saude.gov.br/images/jpg/2020/marco/03/fake6.jpg,1
34,https://www.saude.gov.br/component/content/article/1361-fake-news/46477-caso-de-coronavirus-confirmado-no-piaui-e-fake-news,2020-03-03 17:14:30,2020-03-03 17:14:30,Caso de coronavírus confirmado no Piauí ,"STERO M SADDE A ISTO É DOENÇA MISTERIOSA CHEGA AD 國视ASL O segunda 27 janeiro 95052 ações f Partilhar no Facebook O coronavirus ja se espalhou por quase toda FAKE a China NEWS! ESTA NOTKIAE Autoridades sanitárias confirmaram o primeiro caso de coronavírus no Brasil. O caso foi registrado no Piaui. ALSA O paciente, que não teve sua identidade revelada, é brasileiro e chegou da China na última quinta-feira, dia 23 de janeiro. Desde então, encontra-se em quarentena na Maternidade Marques Basto, na cidade de Parnaiba, litoral do estado. O Ministério da Saúde pede atenção aos Por que é falso? Số existem dois casos do coronavirus (COVID-19) Comfimados no Brasil, em São Pauko. sintomas da enfermidade, que são: dificuldade de respirar, coriza, tosse, dor de garganta e febre, e adverte os grupos de maior risco, como idosos e crianças, que podem desenvolver doenças mais graves ao serem contaminadas com o coronavirus, como pneumonia, sindrome respiratória aguda grave, falha renal e morte. O surto da doença, iniciado na cidade chinesa de Wuhan, tem assustado a população mundial, que teme o inicio de uma nova pandemia, e ja infectou mais de 1000 pessoas, causando mais de 100 óbitos até o momento, f Partilhar no Facebook APNERTE ",https://www.saude.gov.br/images/jpg/2020/marco/03/fake5.jpg,1
35,https://www.saude.gov.br/component/content/article/1361-fake-news/46468-vitamina-c-cura-coronavirus-que-veio-dos-animais-e-agua-com-limao-que-cura-cancer-e-fake-news,2020-03-02 17:21:35,2020-03-02 17:21:35,"Vitamina C cura coronavírus, que veio dos animais, e água com limão que cura câncer ","Boa tarde ISTO É Essa mensagem é correta? FAKE NEWS! STANOTICIA Olá. sou Laila Ahmadi da China estudante da Faculdade de Ciências Médicas da Universidade de Zanjan. O vírus Corona ou COVD-19 chegará a qualquer país mais cedo ou mais tarde. e não há dúvida de que muitos paises não possuem nenhum kit ou equipamento de diagnóstico sofisticado. Por favor, use o máximo de "" vitamina C natural possível "" para fortalecer seu sistema imunológico. Atualmente, o vírus não contém vacina nem tratamento especifico Infelizmente, devido à mutação genética que o tomou muito perigosa. Esta doença parece ser causada pela fusão do gene entre uma cobra e um morcego, e adquiriu a capacidade de infectar mamíferos, incluindo Rorque etalso Otexto contemdiversasinformacoes erradas De acordo comaorganizacão Mundial de saudenãoristenenhuma comprovacao cientitica de queto coronavinus (COVID19 veio dos animais Alem disso ate omomento nào ha nenhumamedicamento substância, vitamina, alimento especitico ouvacna que possa prevenica nfeccaoipelo,. Co onavirus (COVID 19Etambém nao existe um alinmento especifico ou mijagroso para a prevençao elou cural humanos. É importante ter maior conhecimento da doença: o professor Chen Horin, CEO do Hospital Militar de Pequim, disse: ""Fatias de limão em um copo de água morna podem salvar sua vida"". Portanto independentemente do que estiverem fazendo dê uma olhada nesta mensagem e passe para outras pessoas! Limão quente pode matar células cancerigenas! Corte o limão em trés partes e colocado em um copo, depois despeje água quente e transforme-a em (água alcalina), beba todos os dias, definitivamente beneficiará a todos. O tratamento com esse extrato destrói apenas células malignas e não afeta células saudáveis. Segundo: o ácido carboxílico do suco de limão podem regular a pressão alta, proteger artérias estreitas, regular a circulação sanguinea e reduzir a coagulação do sangue. Depois de ler a mensagem transfira-a para a pessoa que você ama e cuide da sua saúde pessoal. Conselho: O professor Chen Horin observa que quem recebe essa mensagem tem pelo menos a garantia de salvar a vida de alguém . 空 た 15:14 RIHASTERIO ",https://www.saude.gov.br/images/jpg/2020/marco/02/fake5.jpg,1
36,https://www.saude.gov.br/component/content/article/1361-fake-news/46467-utilizar-alcool-em-gel-nas-maos-para-prevenir-coronavirus-altera-bafometro-nas-blitz-e-fake-news,2020-03-02 17:16:25,2020-03-02 17:16:25,Utilizar álcool em gel nas mãos para prevenir coronavírus altera bafômetro nas blitz ,ISTO É FAKE NEWS! PorquelefalS0? Ainalaçãorde alcoolem gelaposseurusorcomO medida de higiene pode pumoes porem passados cerca de umrardois minutos o produtoja nao éstaramais presente no organismo Ponisso utilizaralcoolem gel nao Ocasiona nenhuma infracao de transito é duraralguns segundosinos AVERTE ,https://www.saude.gov.br/images/jpg/2020/marco/03/fake11.jpg,1
37,https://www.saude.gov.br/component/content/article/1361-fake-news/46466-bombeiro-afirma-que-ha-mais-de-58-casos-de-coronavirus-no-brasil-e-fake-news,2020-03-02 17:08:42,2020-03-02 17:08:42,Bombeiro afirma que há mais de 58 casos de coronavírus no Brasil ,"Encaminhada EA SAUDE 1:20 08:43 ISTO É FAKE NEWS! 0:49 08:43 Ponque éfalso So existemidoisrcasos dorcoronavirus COVID 19)| Contirmados ho Brasil, ADVERTE CHERASHAN ",https://www.saude.gov.br/images/jpg/2020/marco/02/fake3.jpg,1
38,https://www.saude.gov.br/component/content/article/1361-fake-news/46464-coronavirus-veio-dos-animais-e-fake-news,2020-03-02 15:55:43,2020-03-02 15:55:43,Coronavírus veio dos animais ,"Encaminhada A principal fonte de vírus corona é encontrada. Acontece que muitos telhados em Wuhan, província de Hubei, estão fortemente infestados de morcegos de crisântemo, um tipo de morcego que carrega o vírus em seu corpo. Quando as cobras comem esses morcegos, as cobras se tornam transportadoras secundárias, e quando os chineses comem essas serpentes, elas se tornam transportadoras humanas do vírus e se espalham para os seres humanos através do ar e de outras superfícies estruturais gerais, tossindo, espirrando, coriza, etc. . etc. EA SAUDE 16:22 A Encaminhada ISTO É FAKE NEWS! 3:04 16:22 OHPOT que e falso Deacordo coma Organizagao Mundian de Saude KOMSNnaorexistenenhuma comprovacaoarentifica de que o novo coronavinus vero dos animas, ADHERTE BINISTERIO ",https://www.saude.gov.br/images/jpg/2020/marco/02/fake2.jpg,1
39,https://www.saude.gov.br/component/content/article/1361-fake-news/46463-alcool-em-gel-e-a-mesma-coisa-que-nada-e-fake-news,2020-03-02 15:48:39,2020-03-02 15:48:39,Álcool em gel é a mesma coisa que nada ,"ISTO É FAKE NEWS! Por que é falso? De acordo com evidendas e estudos dentificos SKuais, quido é unm dos métodos e prevenção contra o GoConavrus (COVID-19). Assim come a higienização alas mãos, com água e sabo. O kcool em get ou ESTA ",https://www.saude.gov.br/images/jpg/2020/marco/02/fake1.jpg,1
40,https://www.saude.gov.br/component/content/article/1361-fake-news/46454-e-mail-com-informacoes-de-que-cha-de-erva-doce-cura-coronavirus-e-fake-news,2020-02-28 17:08:18,2020-02-28 17:08:18,E-mail com informações de que chá de erva doce cura coronavírus ,"TERKU DA SAUDEA ISTO É ................ De: Recato Ritcice Data: O12820 1627.24 Para: Renato Bibeice Assunta Coronavirus - cuidados FAKE Assuntor Coronavirus - cuidados Diretor do HC (Hospital das Clinicas) preocupado com a nova gripe, faz as seguintes rocomendaçdes - Farer do alcool gel o nossso aliado. - Começar a tomar vitamina Curgente, cuidar das crianças. -Lavar as mlos muitas vezes ao dia - evitar locais onde haja multidlo, -tomar vitamina C, comer figado de boi, - ingerir sucos de acerola e laranja - Tomar chá de erva-doce duas vezes ao dia. NEWS! ESTA HOSTICIA ERVA-DOCE EPOrque etalS0 Ateomomento nãohậ nenhum nedicamento sulostancia vitamina alimento especifico ou Vacinarque possa reveniraiateccaorpelo: coronavirus (GOVID 19) Ochá de erva-doce tem a mesma subståncia que o modicamento TAMIFLU, o remédio usado para tratar a gripe A - HINI. Aconselha-se tomar o chá como se fosse café, após as refeições. Um infectologista do hospital Slo Domingos, recomenda tomar de 12 em 12 horas o chá de erva doce, pois ele mata o virus da influenza É da erva-doce que é feito o TAMIFLU. * Repasse para seus familiares e amigos pois é muito importante. ",https://www.saude.gov.br/images/jpg/2020/fevereiro/28/fake.jpg,1
41,https://www.saude.gov.br/component/content/article/1361-fake-news/46448-fibrose-nos-pulmoes-ao-respirar-e-coronavirus-e-fake-news,2020-02-27 19:07:34,2020-02-27 19:07:34,Fibrose nos pulmões ao respirar e coronavírus ,"A Encaminhada COMPARTILHO COMO RECEBIDO: O novo coronavírus do PCN pode não mostrar sinais de infecção por muitos dias, como saber se ele / ela está infectado. Quando eles têm febre e / ou tosse e vão para o hospital, os pulmões geralmente têm 50% de fibrose e é tarde demais! TERKU DA SAUDEA ISTO É Os especialistas de Taiwan fornecem uma autoavaliação simples que pe FAKE fazer todas as manhãs: NEWS! Respire fundo e prenda a respiração por mais de 10 segundos. Se você completá-lo com sucesso sem tossir. sem desconforto, congestão ou aperto etc, isso prova que não há fibrose nos pulmões, basicamente indicando que não há infecção. Em tempos criticos, verifique todas as manhãs em um ambiente com ar limpo! OUPorque eralso Ordiagnostico dor CONSELHOS EXCELENTES SÉRIOS por médicos japoneses que tratam casos de COVID-19. Todos devem garantir que sua boca e garganta estejam úmidas, nunca SECA. Tome alguns goles de ågua a cada 15 minutos, pelo menos. PORQUE? Mesmo se o vírus entrar em sua boca . beber água ou outros liquidos os lavară pelo esôfago e pelo estômago. Uma vez lá na barriga . seu ácido do estômago matará todo o vírus. Se você não beber água suficiente com mais regularidade . o vírus pode entrar nas traquéias e nos PULMÕES. Isso é muito perigoso. Favor enviar e compartilhar com a família, amigos e todos sobre isso! Tome cuidado com todos e que o mundo se recupere do vírus corona em breve. Que tudo fique bem n feliz COVIDE19) efetto comrarcoleta de nmateriais respiratoriOS, 12:50 ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake9.jpg,1
42,https://www.saude.gov.br/component/content/article/1361-fake-news/46447-coronavirus-veio-do-inseticida-e-fake-news,2020-02-27 16:38:01,2020-02-27 16:38:01,Coronavírus veio do inseticida ,"puuua *Saimuneia en serovar typhi Salmone infections) Staphyloc CA-MRSA USA-400 S Streptococcus agalactia Avian Influenza A Virus Duck Hepatitis B Virus Human Coronavirus • In Virus (2009 H1N1) R common cold, sore thr Virus Echovirus Type mentagrophytes (Athlet No. 10109 • Streptococe 10 minute contact tims DEAD ISTO É KILLS OVI BAY CAL FAKE 100 NEWS! PALSA 4.92 、純 00 AVERTE STÉRIO STA NOTICIA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake8.jpg,1
43,https://www.saude.gov.br/component/content/article/1361-fake-news/46445-paciente-com-coronavirus-curada-em-48h-com-medicamentos-de-aids-e-fake-news,2020-02-27 16:32:36,2020-02-27 16:32:36,Paciente com coronavírus curada em 48h com medicamentos de AIDS ,"Imastingram radiobandnewsim O governo da Tailândia anuncia que uma paciente chinesa infectada com o novo coronavírus foi curada em 48 horas em um hospital do país. A mulher tem 71 anos e estava internada com quadro de pneumonia. Os médicos administraram um coquetel de medicamentos antivirais usados contra HIV e gripe, já que não existe um remédio especifico para o coronavirus. Até agora, 427 pessoas morreram por complicações da doença e mais de 20 mi! notificações são investigadas apenas na China. Outros 24 países também registraram casos da doença; aqui no Brasil, o Ministério da Saúde acompanha 13 suspeitas, a maioria em São Paulo. KE: Reprodução DEAD ISTO É FAKE NEWS! FALSA of STÉRIO ESTA ROTACA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake7.jpg,1
44,https://www.saude.gov.br/component/content/article/1361-fake-news/46444-muitos-casos-confirmados-de-coronavirus-no-brasil-e-fake-news,2020-02-27 16:30:36,2020-02-27 16:30:36,Muitos casos confirmados de coronavírus no Brasil ,"CORONAVIRUS. STERIO A SAUDE ISTO É asos confirmados no Brasil: Acre: 584 casos Amazonas: 2456 casos FAKE Bahia: 4568 casos NEWS! Ceará: 668 casos DF: 450 casos FALSA Espírito Santo: 168 casos Maranhão: 500 casos para 890, Pernambuco: 4668 casos RJ: 7764 casos SP: 33898 MG: não relatado Despertem! ATVERTE ESTA NOTICIAR ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake6.jpg,1
45,https://www.saude.gov.br/component/content/article/1361-fake-news/46443-coronavirus-pode-ser-curado-com-tigela-de-agua-de-alho-recem-fervida-e-fake-news,2020-02-27 16:29:18,2020-02-27 16:29:18,Coronavírus pode ser curado com tigela de água de alho recém-fervida ,"SAUDE TÉRIO, ISTO É FAKE NEWS! Encaminhada Boas noticias O VÍRUS CORONA de Wuhan pode ser curado ""por _Uma tigela de água de alho recém-fervida! O velho médico chinês provou sua eficácia. Muitos pacientes também provaram que isso é eficaz. Receita: Tome oito (8) dentes de alho picados, adicione sete (7) xícaras de água e deixe ferver. Coma e beba a água fervida do alho. Melhoria e cura durante a noite! Por favor, compartilhe-o com todos os contatos. _Pode ajudar a salvar vidas. 15:18 TA NOTICIA E FAL SA - NÃO DIMULGUE ATVERTE ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake5.jpg,1
46,https://www.saude.gov.br/component/content/article/1361-fake-news/46442-coronavirus-vem-do-morcego-e-fake-news,2020-02-27 16:27:48,2020-02-27 16:27:48,Coronavírus vem do morcego ,"RASAUDE ADVERT ISTO É FAKE NEWS! A NOTICIA FALSA A Encaminhada Uma análise sobre o coronavírus Para entender as possibilidades de o coronavírus se espalhar pelo Brasil, o especialista em biossegurança Edison Durigon, professor titular de virologia do Instituto de Ciências Biomédicas da USP, dá uma dica: o clima quente do Brasil dificulta a transmissão. -O que esse vírus tem de diferente dos demais coronavírus? Os quatro tipos de coronavírus que circulam entre humanos e que infectam principalmente crianças, são responsáveis por resfriados e gripes leves. Eles não são muito graves. Esse novo coronavírus da China vem do morcego. Dos sete tipos existentes de coronavírus, pelo menos dois, que são o Beta e o Alfa, infectam morcegos, que é quase como um reservatório desse vírus. Não fica doente, mas transmite. Pode passar par.. Ler mais 11:30 RAMSTERIO ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake4.jpg,1
47,https://www.saude.gov.br/component/content/article/1361-fake-news/46441-caso-de-coronavirus-em-casal-na-feira-dos-importados-em-brasilia-e-fake-news,2020-02-27 16:24:14,2020-02-27 16:24:14,Caso de coronavírus em casal na Feira dos Importados em Brasília ,"ISTO É FAKE NEWS! FALSA Encominhoda 019 2255 A Encominhada Bom dia pessoal, acabou de sair daqui uma médica infectologistas do ministério da saúde, e nos disse q aqui em Braslia foi detectado o caso do coronavirus, um casal na feira dos importados e foi comprovado que estão infectados. Ela recomendou para tomararmos vitamina D3 e C todos os dias ep bebės uma vitamina chamada OSCILLOCOCCINUM. 2255 ARVERTE RASMISTERIO LA BSTA NOTICIAL ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake3.jpg,1
48,https://www.saude.gov.br/component/content/article/1361-fake-news/46440-cha-de-erva-doce-e-coronavirus-e-fake-news,2020-02-27 16:21:00,2020-02-27 16:21:00,Chá de erva doce e coronavírus ,"Coronavirus : - D ERIO 4. ISTO É Orientações de prevenção ao FAKE CORONA VÍRUS NEWS! -Usar álcool em gel -Tomar vitamina c -Lavar as mãos varias vezes ao dia -Evitar locais de multidão PALSA -Comer figado de boi -Ingerir sucos de acerola e laranja -Tomar chả de erva-doce duas vezes ao dia ERVA-DOCE O chá de erva-doce tem a mesma subståncia que o medicamento TAMIFLU, o remédio usado para tratar a gripe A - HIN1. Aconselha-se tomar o chá como se fosse café, após as refeições. O infectologista recomenda tomar de 12 em 12/horas o chá de erva doce, pois ele mata o virus da influenza. É da erva-doce que é feito o TAMIFLU. BE ARVERTE ESTA RETROA ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake2.jpg,1
49,https://www.saude.gov.br/component/content/article/1361-fake-news/46439-tribunal-chines-para-matar-20-mil-pacientes-com-coronavirus-e-fake-news,2020-02-27 16:18:33,2020-02-27 16:18:33,Tribunal chinês para matar 20 mil pacientes com coronavírus ,"Encaminhada Isto é o Fim do Mundo!!! China busca aprovação do tribunal para matar os mais de 20.000 pacientes com coronavírus para evitar a disseminação do vírus o mais alto nível de tribunal em Chhina, o Supremo Tribunal Popular, deve aprovar na sexta-feira a matança em massa de pacientes com coronavírus na China co... Ler mais 18:41 TERIO LR SAUDE ISTO É O Por que é falso? nentum registr a uientia no Supreimo Tribunal sobire esse tema. FAKE NEWS! ",https://www.saude.gov.br/images/jpg/2020/fevereiro/27/fake.jpg,1
50,https://www.saude.gov.br/component/content/article/1361-fake-news/46369-china-cancelou-todos-os-embarques-de-produtos-por-navio-ate-marco-e-fake-news,2020-02-12 14:29:55,2020-02-12 14:29:55,China cancelou todos os embarques de produtos por navio até março ,"A SAUDE ISTO É FAKE NEWS! CIA EALS A Encaminhada *Notícias Importantes * ""Governos chinês cancelou todos os embarques de produtos têxteis e outros produtos via navio até Março. Sendo, assim qualquer tecido que for embarcado assim que liberado por motivo da epidemia do Coronavírus. Só chega no Brasil entre Maio e Junho."" 19:36 BE ARVERTE RISTERIO ",https://www.saude.gov.br/images/jpg/2020/fevereiro/12/fake4.jpg,1
